song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
2281746,Alkaline,A Bagga Tings,joy,positive,"{'anger': 0.0667182743280539, 'anticipation': 0.08100236948916076, 'joy': 0.23946128602896732, 'surprise': 0.07226927534995084, 'trust': 0.23645661751388608, 'fear': 0.1266826089688268, 'sadness': 0.13541570310803672, 'disgust': 0.04199386521311756}","{'positive': 0.5602771620946131, 'negative': 0.43972283790538697}"
4004508,Forevatired,A Boy Named Arthur,fear,negative,"{'disgust': 0.044544565969872274, 'anger': 0.22208976388143953, 'fear': 0.2863425301223173, 'sadness': 0.17855588052203852, 'surprise': 0.08148586573137123, 'anticipation': 0.12560217936643814, 'joy': 0.024876523468348982, 'trust': 0.03650269093817406}","{'negative': 0.9034268873905906, 'positive': 0.09657311260940933}"
3949385,Let's Make a Music,Akimbo,anticipation,positive,"{'anger': 0.06312219942692747, 'disgust': 0.04629304398361518, 'fear': 0.14638080722702276, 'sadness': 0.1448346020120877, 'surprise': 0.08181720780019199, 'anticipation': 0.24285229211237389, 'trust': 0.15762244799387945, 'joy': 0.11707739944390151}","{'negative': 0.36652530067662303, 'positive': 0.633474699323377}"
7690466,Chris Patrick,Up Now,anticipation,positive,"{'sadness': 0.05981226456432254, 'anticipation': 0.25292930116673373, 'fear': 0.1272188412543829, 'joy': 0.09929931133627566, 'surprise': 0.10704413877180322, 'trust': 0.185691869391088, 'anger': 0.11897134108629036, 'disgust': 0.049032932429103546}","{'positive': 0.6228783045363424, 'negative': 0.37712169546365765}"
5487762,All Day Jay,Expensive Taste,anger,positive,"{'anticipation': 0.18301594613433084, 'joy': 0.16150539902259864, 'surprise': 0.11687328880629153, 'trust': 0.152417931258607, 'anger': 0.23296913422610482, 'disgust': 0.07767115675532753, 'sadness': 0.02741514077981593, 'fear': 0.04813200301692373}","{'positive': 0.6030976076242365, 'negative': 0.39690239237576347}"
1383570,So They Say,Whisper Of Sin,fear,negative,"{'anticipation': 0.1503624876187468, 'trust': 0.08734916917666001, 'fear': 0.6728936480859719, 'joy': 0.014184178025631615, 'anger': 0.025070172364329887, 'disgust': 0.025070172364329887, 'sadness': 0.025070172364329887}","{'positive': 0.48093272298975404, 'negative': 0.519067277010246}"
2129483,Escape The Fate,Apologize,sadness,positive,"{'sadness': 0.36624376655635915, 'trust': 0.3087624707431016, 'disgust': 0.06417003509733211, 'fear': 0.1049308469510273, 'anticipation': 0.15192360181822778, 'joy': 0.003969278833951995}","{'negative': 0.3778708089063614, 'positive': 0.6221291910936386}"
4966719,Pop Smoke,Flexin,fear,negative,"{'anger': 0.19296543842145134, 'fear': 0.27622457583924687, 'trust': 0.12558564721471963, 'sadness': 0.14688046323156156, 'anticipation': 0.10503328055934705, 'joy': 0.0574832855094471, 'disgust': 0.08632593189636859, 'surprise': 0.009501377327857817}","{'negative': 0.7165278520820176, 'positive': 0.2834721479179823}"
5339232,Turph Kako,O.D,trust,positive,"{'joy': 0.11401150609308117, 'trust': 0.2592788753845616, 'anger': 0.19096375298306745, 'fear': 0.09894053299090176, 'sadness': 0.08853733829559102, 'anticipation': 0.07681328318920905, 'disgust': 0.11059348864182329, 'surprise': 0.06086122242176465}","{'positive': 0.7123175390831522, 'negative': 0.28768246091684785}"
274929,Ying Yang Twins,Family,joy,positive,"{'fear': 0.07292401116839614, 'anger': 0.03515349107837531, 'disgust': 0.060602168920955664, 'sadness': 0.046859485405665494, 'anticipation': 0.18865146735692115, 'joy': 0.3428703859485178, 'surprise': 0.037601830328717306, 'trust': 0.2153371597924511}","{'positive': 0.6494826298774525, 'negative': 0.3505173701225475}"
4693323,SORAN,I MADE A SONG WITH YOUR INSTAGRAM COMMENTS - 4693323,joy,positive,"{'anger': 0.12886065437031352, 'disgust': 0.08642213426561976, 'fear': 0.0969605757939576, 'sadness': 0.08872757027139748, 'surprise': 0.047257997212701304, 'joy': 0.2739205310508422, 'anticipation': 0.17730244366841216, 'trust': 0.10054809336675606}","{'negative': 0.42931120104252996, 'positive': 0.57068879895747}"
5669843,Imani,Intro,anger,negative,"{'anger': 0.1789565110379171, 'disgust': 0.1254030649180799, 'fear': 0.11968588208106776, 'sadness': 0.13912916270128262, 'anticipation': 0.15945393412244366, 'joy': 0.09584931862646523, 'trust': 0.12848068681180613, 'surprise': 0.05304143970093757}","{'positive': 0.4112028198734925, 'negative': 0.5887971801265075}"
1821663,Madvillain,Figaro Madlib remix,anger,negative,"{'fear': 0.25423342573425795, 'anger': 0.29386086383930565, 'sadness': 0.14537206932541996, 'surprise': 0.1307273909817668, 'trust': 0.025712489199379462, 'anticipation': 0.021176228896440847, 'disgust': 0.0971735673960593, 'joy': 0.031743964627369954}","{'negative': 0.7500917254444764, 'positive': 0.2499082745555236}"
1394566,The Mars Volta,El Ciervo Vulnerado,joy,positive,"{'fear': 0.11062445690125056, 'sadness': 0.27445935847579506, 'anticipation': 0.07048273136168848, 'joy': 0.41677099605051826, 'trust': 0.03869664181763066, 'anger': 0.01615775602912165, 'disgust': 0.04085290533608838, 'surprise': 0.03195515402790669}","{'negative': 0.42746169749528967, 'positive': 0.5725383025047104}"
6178030,Chronosphere,Force Fed Truth,fear,negative,"{'disgust': 0.10076303116026039, 'sadness': 0.13914301503525864, 'trust': 0.07801877697703376, 'joy': 0.17101391492697143, 'fear': 0.3072214431805205, 'anger': 0.20383981871995518}","{'negative': 0.5363074900223348, 'positive': 0.4636925099776652}"
5381985,Noetic Chaos,SPECIAL,joy,positive,"{'anger': 0.07824504120565957, 'fear': 0.07742219023974962, 'sadness': 0.07921582355488314, 'disgust': 0.06213971743013205, 'anticipation': 0.001351233659548289, 'joy': 0.7002747602504791, 'trust': 0.001351233659548289}","{'negative': 0.10150074458956505, 'positive': 0.898499255410435}"
7851581,ASTROKULTURE,Ajaaga,trust,negative,"{'fear': 0.008237093933543174, 'sadness': 0.1633655216561609, 'trust': 0.3037294990868889, 'disgust': 0.0515224379923246, 'anticipation': 0.2314528268946304, 'joy': 0.13162022238076365, 'anger': 0.055036199027844124, 'surprise': 0.055036199027844124}","{'negative': 0.6751483258734003, 'positive': 0.32485167412659965}"
5551599,Skisippie,That You Have,anger,negative,"{'anger': 0.23597728801533432, 'fear': 0.20821744660306316, 'sadness': 0.1195357399748433, 'joy': 0.06925289656139375, 'anticipation': 0.05969033386274162, 'trust': 0.1347924231430849, 'surprise': 0.05932099995291702, 'disgust': 0.1132128718866218}","{'positive': 0.47507291140583396, 'negative': 0.524927088594166}"
3847350,Grimd,Bambi Interlude,disgust,negative,"{'disgust': 0.15948090811604523, 'anger': 0.10736002711833006, 'anticipation': 0.10709594390169604, 'fear': 0.15713027266299048, 'joy': 0.13326135664211405, 'sadness': 0.1362024091904704, 'surprise': 0.08555669247717235, 'trust': 0.11391238989118142}","{'positive': 0.21274915047633583, 'negative': 0.7872508495236642}"
5683177,The Happy Fits,Hold Me Down,sadness,negative,"{'anger': 0.28283484499728245, 'fear': 0.10006725063781681, 'sadness': 0.309885490768481, 'trust': 0.03573964477516666, 'anticipation': 0.09552201635974183, 'joy': 0.0997209035956321, 'disgust': 0.070771227182059, 'surprise': 0.0054586216838200365}","{'negative': 0.7247611890119416, 'positive': 0.2752388109880584}"
5931418,Sabertooth Swing,Frankie  Johnny,trust,negative,"{'joy': 0.1804362640355742, 'trust': 0.19915739239360866, 'anticipation': 0.06268722540012385, 'fear': 0.13290266719913357, 'surprise': 0.1418145213015373, 'anger': 0.14749928776496365, 'sadness': 0.13550264190505892}","{'positive': 0.2771164293836839, 'negative': 0.722883570616316}"
6618788,Parliament,The Landing of the Holy Mothership,trust,negative,"{'anger': 0.06100448424631244, 'fear': 0.005735409370842686, 'sadness': 0.22964024045925305, 'surprise': 0.09090851459562194, 'anticipation': 0.14879296299670147, 'trust': 0.31609312585588967, 'joy': 0.14444488506513056, 'disgust': 0.0033803774102482077}","{'positive': 0.3591200494267236, 'negative': 0.6408799505732763}"
3549578,XXXTENTACION,​changes,anger,positive,"{'joy': 0.23472887464682454, 'anger': 0.2550903751177251, 'disgust': 0.2550903751177251, 'sadness': 0.2550903751177251}","{'positive': 0.5188017591659868, 'negative': 0.48119824083401325}"
55213,Jme,123,anticipation,positive,"{'anticipation': 0.23853813855235875, 'joy': 0.19001606353331577, 'trust': 0.13700158432416418, 'anger': 0.08005224144939431, 'disgust': 0.14010752335589577, 'sadness': 0.09402013829325404, 'surprise': 0.05329476789435516, 'fear': 0.06696954259726197}","{'positive': 0.6976640765476734, 'negative': 0.3023359234523265}"
1454017,U2,Beautiful Ghost/Introduction to Songs of Experience,surprise,positive,"{'anticipation': 0.21593538039942844, 'joy': 0.1812326747236939, 'surprise': 0.4840912033103558, 'trust': 0.04862487736143439, 'sadness': 0.07011586420508743}","{'positive': 0.7295541316723786, 'negative': 0.27044586832762135}"
170217,Matthew Arnold,Stanzas in Memory of the Author of Obermann,sadness,positive,"{'anger': 0.07696659954568254, 'disgust': 0.03184297250153059, 'fear': 0.11320803542969701, 'sadness': 0.1957943241258853, 'anticipation': 0.1874366049727126, 'surprise': 0.08123443958599202, 'joy': 0.17142109913892364, 'trust': 0.14209592469957635}","{'negative': 0.4019824064973857, 'positive': 0.5980175935026142}"
5058697,YSN Flow,Dirt,disgust,negative,"{'disgust': 0.4388666302243092, 'anger': 0.20608100227815376, 'fear': 0.1923184898869117, 'sadness': 0.01945672603386916, 'anticipation': 0.09841805930194017, 'trust': 0.018296552855195075, 'joy': 0.011628740174000863, 'surprise': 0.01493379924562009}","{'negative': 0.811594978520731, 'positive': 0.1884050214792689}"
7491332,Imanisaka,Shame On Me,disgust,negative,"{'disgust': 0.3090826114224736, 'fear': 0.3075091764615253, 'sadness': 0.3021503804302602, 'anger': 0.02076827135056066, 'anticipation': 0.013345223186840881, 'joy': 0.024810576289929276, 'trust': 0.016267296753956273, 'surprise': 0.0060664641044537535}","{'negative': 0.8950517522617029, 'positive': 0.10494824773829713}"
1131115,Down By Law,Our Own Way,joy,positive,"{'anticipation': 0.11249134397892292, 'joy': 0.2471656610107118, 'surprise': 0.11249134397892292, 'trust': 0.16650553059230727, 'anger': 0.09699801606103883, 'disgust': 0.16735008831705747, 'fear': 0.09699801606103883}","{'positive': 0.7693519527722457, 'negative': 0.2306480472277543}"
5732845,Flosz,Floss Like a Boss,joy,positive,"{'joy': 0.3049459211767038, 'trust': 0.26847096442213314, 'disgust': 0.01116114992885169, 'anticipation': 0.12637954493043974, 'surprise': 0.10278207673909992, 'anger': 0.06664621808871085, 'fear': 0.05980706235703047, 'sadness': 0.05980706235703047}","{'positive': 0.8994427760087619, 'negative': 0.10055722399123815}"
1690654,Vomitorial Corpulence,Cerebral Turbulency,fear,negative,"{'disgust': 0.20927057083960182, 'anger': 0.16868970097058011, 'fear': 0.21914409211227454, 'sadness': 0.16947019191831417, 'surprise': 0.06825745073252366, 'anticipation': 0.044389471677099494, 'joy': 0.04784069967051854, 'trust': 0.07293782207908772}","{'negative': 0.8167297234245299, 'positive': 0.18327027657547015}"
1403923,Trevor Hall,O Haleakala,joy,positive,"{'anticipation': 0.2592189100837168, 'joy': 0.2680416035629377, 'surprise': 0.11421568692460261, 'trust': 0.2323010128482598, 'sadness': 0.12622278658048303}","{'positive': 0.9596401236246516, 'negative': 0.0403598763753484}"
4428945,Tenops,Dancing On The Fire,fear,negative,"{'fear': 0.3407819584724102, 'sadness': 0.166485610486413, 'anger': 0.11324184542012493, 'disgust': 0.21971365533397752, 'joy': 0.128914692020736, 'anticipation': 0.010303274461502364, 'surprise': 0.010303274461502364, 'trust': 0.010255689343333705}","{'negative': 0.8088892088519176, 'positive': 0.1911107911480824}"
1665201,Sparks,Angst in My Pants,trust,positive,"{'anticipation': 0.15424156597815752, 'joy': 0.14073346096128797, 'surprise': 0.14073346096128797, 'trust': 0.26962034015913766, 'fear': 0.24179289102700394, 'anger': 0.01762609363770836, 'disgust': 0.01762609363770836, 'sadness': 0.01762609363770836}","{'positive': 0.93337084443079, 'negative': 0.0666291555692101}"
1018197,Mary Fahl,Paolo,sadness,negative,"{'anticipation': 0.010625087443441117, 'joy': 0.04323662271118657, 'surprise': 0.010625087443441117, 'trust': 0.07348499031240444, 'anger': 0.21837804294524185, 'disgust': 0.08059468147715129, 'fear': 0.23261960601107598, 'sadness': 0.33043588165605764}","{'positive': 0.3287809737443727, 'negative': 0.6712190262556272}"
1520951,Tripod,Jeboticabal,fear,positive,"{'anticipation': 0.0634735945748509, 'fear': 0.2852161057368479, 'joy': 0.17448594452756078, 'trust': 0.22378404441069377, 'sadness': 0.12218322357192872, 'anger': 0.13085708717811792}","{'positive': 0.5633548614481191, 'negative': 0.436645138551881}"
1535806,Christafari,Thief In The Night,fear,negative,"{'anger': 0.08458646272435766, 'disgust': 0.09056341347450877, 'fear': 0.34713248446704614, 'sadness': 0.20684839716168874, 'surprise': 0.06833720051070574, 'anticipation': 0.14532115313822203, 'trust': 0.05415237844149373, 'joy': 0.0030585100819771347}","{'negative': 0.8334039819803373, 'positive': 0.1665960180196627}"
342142,Kid Rock,I Got One for Ya,anger,negative,"{'anticipation': 0.03751864031990443, 'joy': 0.06999761649721457, 'trust': 0.02497088619489585, 'anger': 0.23724781575195653, 'surprise': 0.20858138077453653, 'fear': 0.21447620523782726, 'sadness': 0.199398852860358, 'disgust': 0.007808602363306802}","{'positive': 0.49945495055995603, 'negative': 0.5005450494400441}"
6642694,Vem,DEATH TO DREAMS,anticipation,negative,"{'anger': 0.12539559120420132, 'anticipation': 0.1938181189102157, 'disgust': 0.11829501817228219, 'fear': 0.11766118181584183, 'sadness': 0.12340476092570712, 'surprise': 0.15750305366998152, 'trust': 0.0963593957633877, 'joy': 0.06756287953838273}","{'positive': 0.46135550281294585, 'negative': 0.5386444971870542}"
3089712,The Ruins of Beverast,Maere On a Stillbirths Tomb,fear,negative,"{'disgust': 0.10582609777671403, 'fear': 0.5493912702704811, 'sadness': 0.12589710992539768, 'anger': 0.16055895839915088, 'trust': 0.05231001184197074, 'anticipation': 0.00601655178628559}","{'negative': 0.9148381626707033, 'positive': 0.08516183732929677}"
3703209,Gravebreaker,Gravebreaker,sadness,negative,"{'sadness': 0.3382349981563443, 'anger': 0.13209486896035727, 'fear': 0.19986289075656094, 'anticipation': 0.10172299723022041, 'disgust': 0.07805336514075352, 'surprise': 0.04673029439623499, 'joy': 0.029375889550397945, 'trust': 0.07392469580913061}","{'negative': 0.6344021100490895, 'positive': 0.3655978899509106}"
164620,Joseph Conrad,The Secret Agent Chap. 8,trust,positive,"{'anticipation': 0.19511661100808114, 'sadness': 0.19017288637428298, 'anger': 0.046270154614627405, 'disgust': 0.031637504357839547, 'fear': 0.057933547511749686, 'joy': 0.19795709352783405, 'trust': 0.2359246812422527, 'surprise': 0.04498752136333241}","{'positive': 0.5946985127828565, 'negative': 0.4053014872171436}"
7067710,LoganPlayz,Number 301,joy,positive,"{'joy': 0.9486192159517617, 'fear': 0.004608625889080054, 'sadness': 0.004235423925039066, 'anticipation': 0.019672037932626615, 'trust': 0.02286469630149249}","{'positive': 0.9901077858461417, 'negative': 0.009892214153858363}"
1547704,Doomsday Refreshment Committee,Robotic Thrust,anger,negative,"{'anger': 0.23919792246345936, 'sadness': 0.1059326791707986, 'fear': 0.10941984510886921, 'trust': 0.15855093972157774, 'anticipation': 0.1673375587419016, 'joy': 0.06909456235914242, 'surprise': 0.06909456235914242, 'disgust': 0.0813719300751088}","{'positive': 0.20142561611482032, 'negative': 0.7985743838851798}"
5853892,Martyn Chika,Lemme Know Challenge Freestyle,anger,positive,"{'anger': 0.2608047458036768, 'surprise': 0.1996157968917453, 'anticipation': 0.10421742858660137, 'joy': 0.13858620942886957, 'trust': 0.10925568881301807, 'disgust': 0.047295758694064265, 'fear': 0.06825071853590521, 'sadness': 0.07197365324611933}","{'positive': 0.639817468193426, 'negative': 0.360182531806574}"
1341471,Judith Owen,Smoke On The Water,fear,positive,"{'anticipation': 0.14068605071769283, 'trust': 0.17567780226187144, 'anger': 0.09655407443678156, 'fear': 0.3318837095062157, 'surprise': 0.06901581215453248, 'disgust': 0.06713844285933883, 'sadness': 0.09309127546145302, 'joy': 0.02595283260211419}","{'positive': 0.5631312341693061, 'negative': 0.4368687658306939}"
171305,William Butler Yeats,II The Peacock,joy,positive,"{'joy': 0.5054879931721001, 'anticipation': 0.13122440490192322, 'surprise': 0.13122440490192322, 'fear': 0.16769847658437115, 'sadness': 0.06436472043968222}","{'positive': 0.7264573618830314, 'negative': 0.27354263811696855}"
2899701,Andy Prieboy,You Got To Go Up,trust,negative,"{'anticipation': 0.26146897543860487, 'trust': 0.3078167020096406, 'joy': 0.23013211509185166, 'surprise': 0.11222220416912543, 'anger': 0.03507390359093909, 'fear': 0.03665576838566877, 'sadness': 0.01663033131416956}","{'positive': 0.39740164598719435, 'negative': 0.6025983540128056}"
12814,Canibus,Last Laugh,fear,negative,"{'surprise': 0.04111331039457988, 'anticipation': 0.06421037532370902, 'fear': 0.23348097421894104, 'joy': 0.05598361217668838, 'trust': 0.10225659212704806, 'anger': 0.18766079426579163, 'disgust': 0.12704820717205031, 'sadness': 0.1882461343211917}","{'negative': 0.5248148276509379, 'positive': 0.47518517234906205}"
